Order_ID,Ship_Mode,Ship_Date,Ship_ID
569,REGULAR AIR,05.04.2011,SHP_773
570,REGULAR AIR,16.04.2011,SHP_774
571,REGULAR AIR,15.06.2010,SHP_1160
572,REGULAR AIR,11.08.2009,SHP_777
573,REGULAR AIR,21.09.2009,SHP_779
574,REGULAR AIR,21.03.2012,SHP_780
575,REGULAR AIR,24.03.2012,SHP_1169
576,REGULAR AIR,24.07.2010,SHP_782
577,REGULAR AIR,23.11.2012,SHP_784
578,REGULAR AIR,29.03.2009,SHP_785
579,REGULAR AIR,15.05.2010,SHP_787
580,DELIVERY TRUCK,18.10.2010,SHP_788
581,REGULAR AIR,25.08.2010,SHP_790
582,REGULAR AIR,11.08.2011,SHP_791
583,REGULAR AIR,25.09.2009,SHP_793
584,REGULAR AIR,01.11.2012,SHP_794
585,REGULAR AIR,08.05.2010,SHP_796
586,REGULAR AIR,11.04.2011,SHP_797
587,EXPRESS AIR,06.06.2010,SHP_798
588,EXPRESS AIR,23.05.2010,SHP_799
589,REGULAR AIR,25.10.2012,SHP_803
590,REGULAR AIR,05.01.2010,SHP_804
591,EXPRESS AIR,31.12.2011,SHP_807
592,REGULAR AIR,14.02.2011,SHP_808
593,REGULAR AIR,28.05.2010,SHP_810
594,REGULAR AIR,29.06.2010,SHP_811
595,EXPRESS AIR,03.03.2011,SHP_813
596,REGULAR AIR,29.02.2012,SHP_814
597,REGULAR AIR,20.03.2012,SHP_816
598,REGULAR AIR,05.03.2012,SHP_817
599,EXPRESS AIR,11.03.2012,SHP_818
600,EXPRESS AIR,07.01.2010,SHP_820
601,REGULAR AIR,21.04.2012,SHP_822
602,DELIVERY TRUCK,21.06.2009,SHP_824
603,REGULAR AIR,14.06.2012,SHP_825
604,REGULAR AIR,17.07.2012,SHP_826
605,REGULAR AIR,17.05.2009,SHP_828
606,DELIVERY TRUCK,02.01.2011,SHP_830
607,REGULAR AIR,12.01.2012,SHP_831
608,REGULAR AIR,24.01.2009,SHP_832
609,REGULAR AIR,25.12.2011,SHP_833
610,REGULAR AIR,22.11.2012,SHP_834
611,REGULAR AIR,30.12.2012,SHP_835
612,REGULAR AIR,01.02.2010,SHP_836
613,REGULAR AIR,05.02.2009,SHP_837
614,EXPRESS AIR,24.12.2011,SHP_838
615,DELIVERY TRUCK,01.03.2010,SHP_840
616,DELIVERY TRUCK,27.06.2012,SHP_843
617,REGULAR AIR,15.03.2012,SHP_844
618,REGULAR AIR,30.12.2010,SHP_845
619,REGULAR AIR,05.07.2012,SHP_846
620,REGULAR AIR,05.04.2012,SHP_848
621,REGULAR AIR,29.07.2009,SHP_849
622,REGULAR AIR,20.07.2011,SHP_850
623,REGULAR AIR,20.04.2010,SHP_851
624,REGULAR AIR,22.06.2010,SHP_852
625,REGULAR AIR,16.03.2011,SHP_853
626,REGULAR AIR,07.12.2009,SHP_856
627,REGULAR AIR,25.07.2010,SHP_857
628,REGULAR AIR,10.10.2011,SHP_860
629,REGULAR AIR,14.09.2010,SHP_861
630,EXPRESS AIR,23.01.2012,SHP_862
631,REGULAR AIR,06.04.2012,SHP_864
632,DELIVERY TRUCK,14.12.2009,SHP_865
633,REGULAR AIR,25.03.2012,SHP_866
634,REGULAR AIR,15.09.2011,SHP_867
635,REGULAR AIR,08.09.2012,SHP_868
636,REGULAR AIR,22.08.2010,SHP_869
637,DELIVERY TRUCK,28.10.2012,SHP_4189
638,REGULAR AIR,08.10.2010,SHP_871
639,REGULAR AIR,14.03.2010,SHP_872
640,DELIVERY TRUCK,30.05.2011,SHP_873
641,REGULAR AIR,10.05.2011,SHP_874
642,REGULAR AIR,20.01.2010,SHP_876
643,DELIVERY TRUCK,13.12.2009,SHP_879
644,REGULAR AIR,24.01.2010,SHP_881
645,REGULAR AIR,10.12.2012,SHP_882
646,REGULAR AIR,29.08.2009,SHP_883
647,DELIVERY TRUCK,04.11.2012,SHP_884
648,REGULAR AIR,24.07.2010,SHP_885
649,REGULAR AIR,17.11.2011,SHP_887
650,EXPRESS AIR,23.03.2009,SHP_888
651,REGULAR AIR,07.08.2009,SHP_889
652,REGULAR AIR,23.03.2012,SHP_891
653,DELIVERY TRUCK,15.04.2011,SHP_893
654,REGULAR AIR,07.09.2011,SHP_894
655,REGULAR AIR,25.05.2012,SHP_895
656,REGULAR AIR,08.03.2012,SHP_896
657,REGULAR AIR,04.11.2009,SHP_899
658,DELIVERY TRUCK,14.08.2009,SHP_900
659,REGULAR AIR,08.07.2010,SHP_901
660,REGULAR AIR,07.11.2010,SHP_902
661,REGULAR AIR,07.05.2012,SHP_903
662,EXPRESS AIR,24.06.2010,SHP_905
663,DELIVERY TRUCK,28.07.2012,SHP_907
664,DELIVERY TRUCK,07.03.2009,SHP_908
665,REGULAR AIR,25.01.2011,SHP_909
666,EXPRESS AIR,17.08.2009,SHP_910
667,REGULAR AIR,04.10.2009,SHP_913
668,REGULAR AIR,06.01.2012,SHP_915
669,REGULAR AIR,30.11.2009,SHP_916
670,REGULAR AIR,08.08.2010,SHP_917
671,EXPRESS AIR,09.11.2010,SHP_918
672,REGULAR AIR,07.12.2012,SHP_919
673,REGULAR AIR,12.03.2011,SHP_920
674,EXPRESS AIR,18.07.2009,SHP_922
675,REGULAR AIR,23.02.2009,SHP_923
676,EXPRESS AIR,23.09.2012,SHP_925
677,REGULAR AIR,11.11.2012,SHP_926
678,EXPRESS AIR,16.04.2010,SHP_928
679,REGULAR AIR,26.08.2011,SHP_929
680,REGULAR AIR,21.11.2010,SHP_930
681,EXPRESS AIR,17.06.2010,SHP_931
682,EXPRESS AIR,15.04.2012,SHP_933
683,REGULAR AIR,20.03.2012,SHP_934
684,DELIVERY TRUCK,07.05.2009,SHP_936
685,REGULAR AIR,18.04.2012,SHP_937
686,REGULAR AIR,11.01.2011,SHP_940
687,REGULAR AIR,08.03.2009,SHP_942
688,EXPRESS AIR,10.06.2010,SHP_943
689,REGULAR AIR,17.01.2012,SHP_944
690,REGULAR AIR,02.02.2010,SHP_945
691,REGULAR AIR,18.08.2012,SHP_946
692,REGULAR AIR,08.10.2012,SHP_947
693,REGULAR AIR,26.03.2011,SHP_948
694,DELIVERY TRUCK,03.10.2012,SHP_949
695,REGULAR AIR,16.08.2012,SHP_951
696,EXPRESS AIR,26.02.2011,SHP_953
697,REGULAR AIR,14.11.2012,SHP_954
698,REGULAR AIR,14.09.2012,SHP_955
699,REGULAR AIR,11.05.2012,SHP_956
700,REGULAR AIR,26.12.2010,SHP_957
701,REGULAR AIR,26.03.2012,SHP_959
702,REGULAR AIR,21.05.2009,SHP_960
703,DELIVERY TRUCK,22.06.2009,SHP_962
704,EXPRESS AIR,08.08.2011,SHP_963
705,REGULAR AIR,28.03.2010,SHP_965
706,REGULAR AIR,15.12.2012,SHP_966
707,REGULAR AIR,09.12.2009,SHP_969
708,REGULAR AIR,11.12.2009,SHP_970
709,REGULAR AIR,22.12.2010,SHP_971
710,EXPRESS AIR,12.08.2012,SHP_973
711,REGULAR AIR,13.11.2010,SHP_974
712,REGULAR AIR,07.05.2012,SHP_976
713,REGULAR AIR,21.07.2010,SHP_977
714,REGULAR AIR,09.05.2012,SHP_978
715,REGULAR AIR,24.08.2010,SHP_979
716,REGULAR AIR,10.03.2011,SHP_980
717,REGULAR AIR,14.11.2011,SHP_981
718,REGULAR AIR,22.03.2012,SHP_982
719,REGULAR AIR,20.11.2009,SHP_983
720,REGULAR AIR,07.09.2009,SHP_985
721,REGULAR AIR,20.07.2012,SHP_986
722,REGULAR AIR,21.08.2012,SHP_987
723,DELIVERY TRUCK,23.08.2010,SHP_988
724,DELIVERY TRUCK,28.12.2012,SHP_989
725,REGULAR AIR,16.06.2011,SHP_990
726,REGULAR AIR,25.06.2010,SHP_991
727,DELIVERY TRUCK,31.10.2010,SHP_7074
728,REGULAR AIR,15.07.2009,SHP_993
729,REGULAR AIR,28.04.2009,SHP_994
730,DELIVERY TRUCK,05.09.2011,SHP_995
731,REGULAR AIR,24.09.2012,SHP_996
732,REGULAR AIR,14.10.2011,SHP_997
733,REGULAR AIR,18.02.2012,SHP_998
734,REGULAR AIR,19.06.2009,SHP_999
735,REGULAR AIR,26.05.2011,SHP_1000
736,REGULAR AIR,22.09.2010,SHP_1003
737,DELIVERY TRUCK,29.05.2011,SHP_1004
738,REGULAR AIR,29.07.2012,SHP_1005
739,REGULAR AIR,06.05.2012,SHP_1007
740,REGULAR AIR,18.06.2010,SHP_1008
741,REGULAR AIR,21.07.2010,SHP_1010
742,REGULAR AIR,05.07.2011,SHP_1011
743,REGULAR AIR,12.06.2012,SHP_1012
744,EXPRESS AIR,13.04.2012,SHP_1014
745,REGULAR AIR,26.10.2012,SHP_1015
746,REGULAR AIR,01.08.2009,SHP_1017
747,REGULAR AIR,13.04.2012,SHP_1020
748,REGULAR AIR,21.09.2011,SHP_1022
749,REGULAR AIR,14.11.2012,SHP_1023
750,REGULAR AIR,18.06.2012,SHP_1024
751,REGULAR AIR,28.02.2010,SHP_1025
752,EXPRESS AIR,13.08.2009,SHP_1028
753,REGULAR AIR,26.11.2012,SHP_1030
754,REGULAR AIR,22.07.2012,SHP_3297
755,REGULAR AIR,11.04.2009,SHP_1032
756,REGULAR AIR,23.11.2011,SHP_1033
757,REGULAR AIR,16.01.2010,SHP_1034
758,REGULAR AIR,25.02.2011,SHP_1035
759,REGULAR AIR,15.02.2009,SHP_1036
760,REGULAR AIR,18.06.2010,SHP_1037
761,REGULAR AIR,30.10.2011,SHP_1039
762,REGULAR AIR,23.10.2010,SHP_1040
763,REGULAR AIR,09.04.2011,SHP_1041
764,REGULAR AIR,11.07.2012,SHP_1043
765,REGULAR AIR,24.06.2012,SHP_1045
766,DELIVERY TRUCK,18.07.2010,SHP_1047
767,REGULAR AIR,28.07.2009,SHP_1049
768,REGULAR AIR,24.08.2009,SHP_1051
769,DELIVERY TRUCK,06.08.2011,SHP_1052
770,EXPRESS AIR,30.05.2012,SHP_1053
771,REGULAR AIR,06.05.2010,SHP_1055
772,REGULAR AIR,23.10.2009,SHP_1058
773,REGULAR AIR,17.07.2010,SHP_1060
774,REGULAR AIR,16.07.2009,SHP_1061
775,REGULAR AIR,10.05.2012,SHP_1062
776,REGULAR AIR,26.07.2011,SHP_1064
777,REGULAR AIR,30.08.2012,SHP_1065
778,REGULAR AIR,23.11.2011,SHP_1067
779,REGULAR AIR,16.09.2009,SHP_1069
780,REGULAR AIR,17.09.2011,SHP_1071
781,REGULAR AIR,22.01.2009,SHP_1072
782,REGULAR AIR,04.11.2009,SHP_1073
783,REGULAR AIR,28.05.2011,SHP_1076
784,REGULAR AIR,12.06.2012,SHP_1077
785,REGULAR AIR,21.01.2010,SHP_1078
786,DELIVERY TRUCK,03.05.2010,SHP_1080
787,EXPRESS AIR,12.07.2012,SHP_1081
788,REGULAR AIR,03.07.2011,SHP_1082
789,REGULAR AIR,19.06.2012,SHP_1083
790,REGULAR AIR,13.12.2010,SHP_1084
791,REGULAR AIR,28.04.2012,SHP_1087
792,REGULAR AIR,09.08.2009,SHP_1088
793,DELIVERY TRUCK,10.09.2010,SHP_1090
794,DELIVERY TRUCK,15.09.2012,SHP_1092
795,DELIVERY TRUCK,28.07.2011,SHP_1093
796,EXPRESS AIR,26.06.2009,SHP_1095
797,REGULAR AIR,27.08.2009,SHP_1099
798,REGULAR AIR,11.01.2011,SHP_1100
799,REGULAR AIR,02.04.2012,SHP_1101
800,DELIVERY TRUCK,25.04.2011,SHP_1102
801,REGULAR AIR,29.08.2009,SHP_1103
802,REGULAR AIR,07.08.2009,SHP_1104
803,REGULAR AIR,09.09.2012,SHP_1105
804,REGULAR AIR,11.10.2011,SHP_1106
805,REGULAR AIR,23.08.2010,SHP_1107
806,EXPRESS AIR,06.08.2012,SHP_1109
807,REGULAR AIR,16.12.2010,SHP_1110
808,DELIVERY TRUCK,26.12.2009,SHP_1112
809,DELIVERY TRUCK,14.10.2010,SHP_1113
810,REGULAR AIR,15.01.2009,SHP_1114
811,REGULAR AIR,05.04.2011,SHP_1115
812,REGULAR AIR,24.01.2012,SHP_1116
813,REGULAR AIR,26.09.2011,SHP_1117
814,EXPRESS AIR,10.10.2011,SHP_1118
815,DELIVERY TRUCK,05.05.2011,SHP_1119
816,REGULAR AIR,13.10.2011,SHP_1121
817,REGULAR AIR,12.04.2010,SHP_1123
818,REGULAR AIR,20.08.2012,SHP_1125
819,REGULAR AIR,01.07.2012,SHP_1126
820,REGULAR AIR,21.11.2009,SHP_1127
821,REGULAR AIR,17.09.2012,SHP_1128
822,REGULAR AIR,19.09.2009,SHP_1129
823,REGULAR AIR,22.07.2010,SHP_3776
824,DELIVERY TRUCK,09.11.2010,SHP_1131
825,REGULAR AIR,12.01.2011,SHP_1132
826,REGULAR AIR,26.12.2010,SHP_1133
827,REGULAR AIR,31.05.2012,SHP_1134
828,REGULAR AIR,12.02.2009,SHP_1136
829,REGULAR AIR,05.09.2009,SHP_1137
830,REGULAR AIR,28.08.2010,SHP_1138
831,REGULAR AIR,22.07.2009,SHP_1139
832,REGULAR AIR,13.09.2011,SHP_1140
833,REGULAR AIR,20.03.2009,SHP_1141
834,REGULAR AIR,31.01.2010,SHP_1142
835,EXPRESS AIR,13.09.2011,SHP_1143
836,EXPRESS AIR,04.02.2011,SHP_1144
837,REGULAR AIR,15.02.2011,SHP_1147
838,REGULAR AIR,08.03.2012,SHP_1148
839,DELIVERY TRUCK,11.08.2009,SHP_1361
840,REGULAR AIR,14.12.2010,SHP_1151
841,EXPRESS AIR,16.10.2009,SHP_1155
842,REGULAR AIR,09.10.2009,SHP_1156
843,DELIVERY TRUCK,18.09.2010,SHP_1158
844,REGULAR AIR,03.07.2009,SHP_1159
845,REGULAR AIR,09.10.2010,SHP_1162
846,REGULAR AIR,24.09.2009,SHP_1165
847,REGULAR AIR,02.10.2011,SHP_1168
848,REGULAR AIR,21.01.2011,SHP_4807
849,EXPRESS AIR,23.01.2011,SHP_1171
850,REGULAR AIR,25.03.2009,SHP_1172
851,REGULAR AIR,09.01.2011,SHP_1173
852,EXPRESS AIR,24.06.2011,SHP_1174
853,REGULAR AIR,05.08.2011,SHP_1175
854,REGULAR AIR,09.11.2011,SHP_1177
855,EXPRESS AIR,02.09.2010,SHP_1178
856,REGULAR AIR,18.03.2010,SHP_1179
857,EXPRESS AIR,07.07.2009,SHP_1181
858,REGULAR AIR,28.03.2009,SHP_1182
859,REGULAR AIR,19.02.2010,SHP_1183
860,DELIVERY TRUCK,04.02.2011,SHP_1184
861,EXPRESS AIR,18.03.2012,SHP_1185
862,DELIVERY TRUCK,11.01.2009,SHP_1186
863,REGULAR AIR,18.04.2010,SHP_1188
864,EXPRESS AIR,07.03.2010,SHP_1189
865,REGULAR AIR,23.10.2012,SHP_1190
866,REGULAR AIR,13.09.2009,SHP_1191
867,EXPRESS AIR,16.10.2010,SHP_1192
868,REGULAR AIR,19.06.2011,SHP_1195
869,REGULAR AIR,08.11.2012,SHP_1196
870,REGULAR AIR,12.11.2011,SHP_1197
871,REGULAR AIR,09.05.2011,SHP_1198
872,REGULAR AIR,09.09.2011,SHP_1199
873,REGULAR AIR,26.03.2011,SHP_1200
874,REGULAR AIR,13.05.2010,SHP_1202
875,REGULAR AIR,13.02.2012,SHP_1203
876,REGULAR AIR,29.12.2010,SHP_4881
877,REGULAR AIR,10.09.2011,SHP_1205
878,DELIVERY TRUCK,31.05.2012,SHP_1206
879,REGULAR AIR,14.09.2009,SHP_1208
880,DELIVERY TRUCK,19.06.2012,SHP_1209
881,REGULAR AIR,23.03.2011,SHP_1210
882,REGULAR AIR,01.05.2011,SHP_1212
883,DELIVERY TRUCK,04.05.2010,SHP_1213
884,REGULAR AIR,22.08.2012,SHP_1215
885,REGULAR AIR,03.07.2011,SHP_1218
886,REGULAR AIR,23.02.2010,SHP_1219
887,REGULAR AIR,01.12.2011,SHP_1220
888,REGULAR AIR,15.08.2010,SHP_1221
889,DELIVERY TRUCK,29.10.2011,SHP_1222
890,REGULAR AIR,29.11.2009,SHP_1225
891,DELIVERY TRUCK,04.08.2011,SHP_1226
892,EXPRESS AIR,04.11.2012,SHP_1227
893,DELIVERY TRUCK,26.07.2011,SHP_1228
894,EXPRESS AIR,13.10.2010,SHP_1230
895,REGULAR AIR,12.05.2012,SHP_1231
896,REGULAR AIR,11.02.2012,SHP_1232
897,DELIVERY TRUCK,22.03.2009,SHP_1233
898,REGULAR AIR,22.10.2011,SHP_1236
899,REGULAR AIR,04.11.2009,SHP_1237
900,REGULAR AIR,04.01.2009,SHP_1238
901,REGULAR AIR,01.11.2012,SHP_1239
902,REGULAR AIR,04.04.2011,SHP_5212
903,REGULAR AIR,05.10.2009,SHP_1241
904,REGULAR AIR,01.02.2012,SHP_1244
905,REGULAR AIR,13.02.2012,SHP_1245
906,REGULAR AIR,20.01.2012,SHP_1247
907,REGULAR AIR,25.06.2009,SHP_1250
908,REGULAR AIR,29.05.2011,SHP_4912
909,REGULAR AIR,05.08.2009,SHP_1253
910,REGULAR AIR,17.08.2010,SHP_1254
911,DELIVERY TRUCK,26.01.2009,SHP_1255
912,EXPRESS AIR,08.03.2011,SHP_1256
913,DELIVERY TRUCK,07.02.2010,SHP_1257
914,REGULAR AIR,10.03.2010,SHP_1258
915,REGULAR AIR,06.11.2010,SHP_1261
916,DELIVERY TRUCK,25.09.2009,SHP_4248
917,DELIVERY TRUCK,14.02.2009,SHP_1263
918,REGULAR AIR,19.08.2011,SHP_1266
919,REGULAR AIR,12.03.2011,SHP_1267
920,DELIVERY TRUCK,28.03.2012,SHP_1272
921,REGULAR AIR,26.09.2009,SHP_1275
922,DELIVERY TRUCK,14.08.2012,SHP_1277
923,REGULAR AIR,05.02.2012,SHP_1278
924,REGULAR AIR,27.02.2010,SHP_1279
925,EXPRESS AIR,29.06.2010,SHP_1280
926,DELIVERY TRUCK,19.05.2012,SHP_7076
927,DELIVERY TRUCK,16.01.2011,SHP_1282
928,DELIVERY TRUCK,03.06.2009,SHP_1283
929,REGULAR AIR,23.08.2010,SHP_1285
930,REGULAR AIR,20.02.2010,SHP_1286
931,REGULAR AIR,25.11.2009,SHP_1288
932,REGULAR AIR,25.12.2009,SHP_1289
933,REGULAR AIR,07.07.2009,SHP_1291
934,REGULAR AIR,19.07.2012,SHP_1292
935,REGULAR AIR,19.06.2009,SHP_1293
936,REGULAR AIR,19.07.2012,SHP_1295
937,REGULAR AIR,20.03.2011,SHP_1296
938,REGULAR AIR,27.12.2012,SHP_1297
939,REGULAR AIR,11.09.2011,SHP_1300
940,REGULAR AIR,10.12.2010,SHP_1301
941,REGULAR AIR,16.03.2009,SHP_1302
942,DELIVERY TRUCK,21.10.2011,SHP_1303
943,REGULAR AIR,15.01.2011,SHP_1304
944,REGULAR AIR,15.08.2009,SHP_1305
945,DELIVERY TRUCK,31.01.2009,SHP_1306
946,REGULAR AIR,16.08.2009,SHP_1309
947,REGULAR AIR,05.07.2009,SHP_1310
948,REGULAR AIR,09.04.2009,SHP_1312
949,REGULAR AIR,25.08.2012,SHP_1313
950,REGULAR AIR,12.01.2009,SHP_1315
951,DELIVERY TRUCK,06.07.2009,SHP_1316
952,DELIVERY TRUCK,26.06.2010,SHP_1317
953,REGULAR AIR,16.12.2012,SHP_1320
954,REGULAR AIR,21.09.2012,SHP_1322
955,REGULAR AIR,07.03.2010,SHP_1323
956,REGULAR AIR,02.11.2010,SHP_1324
957,REGULAR AIR,02.03.2010,SHP_1325
958,REGULAR AIR,07.05.2011,SHP_1327
959,REGULAR AIR,11.07.2012,SHP_1328
960,REGULAR AIR,02.10.2011,SHP_1329
961,REGULAR AIR,01.11.2010,SHP_1330
962,REGULAR AIR,22.09.2010,SHP_1331
963,REGULAR AIR,24.11.2011,SHP_1332
964,REGULAR AIR,14.09.2012,SHP_1333
965,REGULAR AIR,05.08.2012,SHP_1334
966,REGULAR AIR,19.11.2010,SHP_1336
967,REGULAR AIR,10.08.2012,SHP_1337
968,REGULAR AIR,05.02.2011,SHP_1338
969,REGULAR AIR,14.12.2009,SHP_2790
970,REGULAR AIR,26.04.2011,SHP_1340
971,REGULAR AIR,07.09.2009,SHP_1341
972,REGULAR AIR,18.08.2012,SHP_1342
973,EXPRESS AIR,13.10.2010,SHP_1343
974,EXPRESS AIR,15.07.2011,SHP_1344
975,REGULAR AIR,05.12.2012,SHP_1345
976,EXPRESS AIR,16.07.2012,SHP_1346
977,DELIVERY TRUCK,04.02.2009,SHP_1347
978,REGULAR AIR,21.12.2011,SHP_1351
979,REGULAR AIR,30.05.2011,SHP_1352
980,REGULAR AIR,09.10.2010,SHP_1354
981,REGULAR AIR,10.03.2011,SHP_1355
982,REGULAR AIR,23.01.2010,SHP_1356
983,REGULAR AIR,14.04.2011,SHP_1357
984,REGULAR AIR,18.04.2011,SHP_1358
985,REGULAR AIR,02.12.2010,SHP_1359
986,REGULAR AIR,10.08.2010,SHP_1360
987,REGULAR AIR,27.08.2010,SHP_1363
988,REGULAR AIR,11.06.2011,SHP_1364
989,REGULAR AIR,24.05.2010,SHP_1366
990,REGULAR AIR,30.12.2010,SHP_1367
991,REGULAR AIR,07.09.2011,SHP_1369
992,DELIVERY TRUCK,07.09.2009,SHP_1372
993,EXPRESS AIR,27.02.2009,SHP_1373
994,DELIVERY TRUCK,05.01.2010,SHP_1375
995,REGULAR AIR,31.05.2012,SHP_1376
996,REGULAR AIR,13.05.2009,SHP_1378
997,REGULAR AIR,23.10.2010,SHP_1379
998,REGULAR AIR,19.06.2009,SHP_1381
999,DELIVERY TRUCK,17.07.2011,SHP_1383
1000,REGULAR AIR,12.12.2009,SHP_1384
1001,EXPRESS AIR,28.09.2009,SHP_1385
1002,DELIVERY TRUCK,02.02.2011,SHP_1386
1003,DELIVERY TRUCK,13.02.2011,SHP_1388
1004,REGULAR AIR,20.07.2012,SHP_1389
1005,REGULAR AIR,20.01.2010,SHP_1392
1006,DELIVERY TRUCK,13.10.2011,SHP_1393
1007,REGULAR AIR,30.07.2010,SHP_1394
1008,REGULAR AIR,31.10.2010,SHP_1395
1009,REGULAR AIR,06.10.2012,SHP_1397
1010,DELIVERY TRUCK,08.08.2012,SHP_1399
1011,REGULAR AIR,20.02.2011,SHP_1400
1012,REGULAR AIR,26.09.2010,SHP_1402
1013,REGULAR AIR,22.12.2009,SHP_1403
1014,REGULAR AIR,13.04.2012,SHP_1404
1015,REGULAR AIR,02.06.2009,SHP_1405
1016,REGULAR AIR,18.02.2011,SHP_1406
1017,REGULAR AIR,27.02.2012,SHP_1407
1018,EXPRESS AIR,11.07.2012,SHP_1408
1019,REGULAR AIR,19.05.2012,SHP_1409
1020,REGULAR AIR,22.01.2009,SHP_1410
1021,DELIVERY TRUCK,06.03.2011,SHP_1411
1022,EXPRESS AIR,22.06.2011,SHP_1412
1023,REGULAR AIR,01.07.2009,SHP_1413
1024,REGULAR AIR,28.03.2012,SHP_1415
1025,REGULAR AIR,04.05.2012,SHP_1416
1026,DELIVERY TRUCK,26.11.2011,SHP_1417
1027,REGULAR AIR,14.11.2010,SHP_1419
1028,DELIVERY TRUCK,02.12.2012,SHP_1420
1029,REGULAR AIR,29.10.2010,SHP_1422
1030,REGULAR AIR,24.02.2009,SHP_1423
1031,REGULAR AIR,21.05.2010,SHP_1424
1032,REGULAR AIR,29.07.2009,SHP_1425
1033,EXPRESS AIR,07.09.2012,SHP_1426
1034,REGULAR AIR,27.07.2011,SHP_1427
1035,DELIVERY TRUCK,09.09.2011,SHP_1429
1036,DELIVERY TRUCK,18.12.2009,SHP_1430
1037,REGULAR AIR,18.08.2010,SHP_1431
1038,REGULAR AIR,14.11.2010,SHP_1432
1039,REGULAR AIR,24.03.2010,SHP_1434
1040,DELIVERY TRUCK,25.12.2010,SHP_1436
1041,REGULAR AIR,22.11.2010,SHP_1438
1042,DELIVERY TRUCK,09.02.2010,SHP_1439
1043,REGULAR AIR,10.05.2009,SHP_1440
1044,REGULAR AIR,03.05.2011,SHP_1442
1045,REGULAR AIR,08.05.2011,SHP_1443
1046,REGULAR AIR,31.07.2009,SHP_1445
1047,REGULAR AIR,09.11.2010,SHP_1446
1048,REGULAR AIR,31.08.2012,SHP_1447
1049,REGULAR AIR,08.09.2009,SHP_1448
1050,REGULAR AIR,13.12.2010,SHP_1449
1051,REGULAR AIR,02.06.2012,SHP_1450
1052,EXPRESS AIR,06.02.2011,SHP_1451
1053,REGULAR AIR,15.12.2010,SHP_1454
1054,REGULAR AIR,06.04.2012,SHP_1455
1055,REGULAR AIR,01.06.2010,SHP_1456
1056,DELIVERY TRUCK,30.10.2012,SHP_1457
1057,REGULAR AIR,12.12.2009,SHP_1460
1058,EXPRESS AIR,22.07.2010,SHP_1463
1059,REGULAR AIR,22.02.2010,SHP_1464
1060,REGULAR AIR,13.12.2010,SHP_1466
1061,REGULAR AIR,06.06.2011,SHP_1467
1062,REGULAR AIR,22.11.2010,SHP_1468
1063,REGULAR AIR,20.12.2011,SHP_1469
1064,DELIVERY TRUCK,04.04.2010,SHP_1470
1065,DELIVERY TRUCK,11.01.2012,SHP_1471
1066,REGULAR AIR,01.12.2012,SHP_1473
1067,REGULAR AIR,16.05.2009,SHP_1474
1068,EXPRESS AIR,27.06.2012,SHP_1476
1069,REGULAR AIR,22.08.2011,SHP_1477
1070,DELIVERY TRUCK,16.10.2012,SHP_1478
1071,REGULAR AIR,07.08.2009,SHP_1480
1072,EXPRESS AIR,09.10.2009,SHP_1482
1073,REGULAR AIR,04.08.2012,SHP_1484
1074,REGULAR AIR,31.12.2011,SHP_1485
1075,DELIVERY TRUCK,04.07.2009,SHP_1486
1076,EXPRESS AIR,30.07.2009,SHP_1488
1077,EXPRESS AIR,12.01.2009,SHP_1490
1078,REGULAR AIR,08.11.2012,SHP_1491
1079,REGULAR AIR,10.02.2011,SHP_1492
1080,EXPRESS AIR,24.08.2010,SHP_1493
1081,REGULAR AIR,13.03.2012,SHP_1494
1082,REGULAR AIR,09.11.2011,SHP_1495
1083,REGULAR AIR,05.11.2012,SHP_1496
1084,REGULAR AIR,19.07.2011,SHP_1497
1085,DELIVERY TRUCK,30.09.2010,SHP_1498
1086,REGULAR AIR,27.01.2011,SHP_1499
1087,REGULAR AIR,27.06.2009,SHP_1500
1088,REGULAR AIR,28.04.2012,SHP_1501
1089,REGULAR AIR,08.11.2010,SHP_1505
1090,DELIVERY TRUCK,30.04.2009,SHP_1506
1091,REGULAR AIR,05.11.2012,SHP_1507
1092,REGULAR AIR,05.09.2010,SHP_1508
1093,REGULAR AIR,06.07.2011,SHP_1509
1094,REGULAR AIR,15.01.2009,SHP_1510
1095,REGULAR AIR,19.12.2009,SHP_1511
1096,REGULAR AIR,21.06.2011,SHP_1512
1097,REGULAR AIR,28.11.2010,SHP_1513
1098,DELIVERY TRUCK,06.12.2009,SHP_1514
1099,REGULAR AIR,08.05.2010,SHP_1516
1100,REGULAR AIR,21.02.2011,SHP_1517
1101,EXPRESS AIR,14.09.2010,SHP_1518
1102,REGULAR AIR,04.12.2011,SHP_1522
1103,REGULAR AIR,16.08.2012,SHP_1524
1104,EXPRESS AIR,20.08.2011,SHP_1525
1105,REGULAR AIR,13.01.2011,SHP_1526
1106,REGULAR AIR,12.05.2009,SHP_1527
1107,REGULAR AIR,05.01.2010,SHP_4200
1108,DELIVERY TRUCK,26.05.2011,SHP_1529
1109,EXPRESS AIR,26.01.2012,SHP_1530
1110,REGULAR AIR,21.07.2010,SHP_1534
1111,REGULAR AIR,09.11.2011,SHP_1535
1112,REGULAR AIR,05.07.2012,SHP_1536
1113,REGULAR AIR,03.03.2012,SHP_1538
1114,REGULAR AIR,16.09.2011,SHP_1539
1115,DELIVERY TRUCK,14.07.2009,SHP_1541
1116,REGULAR AIR,31.10.2011,SHP_1542
